line_id,name,code,colour,operator,network,mode
Line:relation:6751736,Bus 64 : Couture (Combs-la-Ville) ↔ Lycée J. Prévert (Combs-la-Ville),SI,,Transdev Île-de-France Lieusaint,Sénart Bus,bus
Line:relation:6751789,Bus 53 : Combs-la-Ville - Quincy Gare RER ↔ Lieusaint - Moissy Gare RER,53,,Transdev Île-de-France Lieusaint,Sénart Bus,bus
Line:relation:6751813,Bus 11 : Combs-la-Ville - Quincy Gare RER (circulaire),11,,Transdev Île-de-France Lieusaint,Sénart Bus,bus
Line:relation:6762712,Skibus 605,SKI605,#40c1ea,GR4,TouGo,bus
Line:relation:6762713,Skibus 507,SKI507,#40c1ea,GR4,TouGo,bus
Line:relation:6762714,Skibus 405,SKI405,#40c1ea,GR4,TouGo,bus
Line:relation:6762715,Skibus 607,SKI607,#40c1ea,GR4,TouGo,bus
Line:relation:6762716,Skibus 407,SKI407,#40c1ea,GR4,TouGo,bus
Line:relation:6762717,Skibus 409,SKI409,#40c1ea,GR4,TouGo,bus
Line:relation:6762718,Skibus 707,SKI707,#40c1ea,GR4,TouGo,bus
Line:relation:6768431,Transaltitude Les 7 Laux,TAPR,#43c5b5,VFD,Transaltitude,bus
Line:relation:6768432,Transaltitude Villard-Reculas,TAVR,#43c5b5,VFD,Transaltitude,bus
Line:relation:6768433,Transaltitude L'Alpe du Grand Serre,TAAG,#43c5b5,VFD,Transaltitude,bus
Line:relation:6768434,Transaltitude Chamrousse,TACH,#43c5b5,VFD,Transaltitude,bus
Line:relation:6768435,Transaltitude L'Alpe d'Huez,TAAH,#43c5b5,VFD,Transaltitude,bus
Line:relation:6768436,Transaltitude Vercors,TACO,#43c5b5,VFD,Transaltitude,bus
Line:relation:6768437,Transaltitude Les 2 Alpes,TA2A,#43c5b5,VFD,Transaltitude,bus
Line:relation:6775285,Bus 35,35,#fe8784,TCAT,fr_tcat,bus
Line:relation:6776361,Bus Rennes Ligne 62,62,#004F9E,Keolis Rennes,FR:STAR,bus
Line:relation:6780565,Ligne 18,18,#ef7c00,Mont Blanc Bus,Chamonix Bus,bus
Line:relation:6780566,Ligne 17,17,#951b81,Mont Blanc Bus,Chamonix Bus,bus
Line:relation:6785275,Bus 2 : Gare de Sainte-Geneviève-des-Bois ↔ ZI Croix Blanche,2,,Transdev CEAT,Génovébus,bus
Line:relation:6785380,Bus 108 : ZI Croix Blanche (Sainte-Geneviève des Bois) ↔ Porte d'Orléans (Paris),108,#40E600,Transdev CEAT,CEAT Val d'Orge,bus
Line:relation:6785512,Bus 402 : Terminal David Douillet (Le Coudray-Montceaux) ↔ La Treille (Viry-Châtillon),402,,TICE,TICE,bus
Line:relation:6785602,Bus 420 : Grigny - Centre RER ↔ Gare RER d'Épinay-sur-Orge,420,#046376,TICE,TICE,bus
Line:relation:6786094,TGV 715 : Bordeaux/Rennes/Nantes ⇆ Strasbourg,TGV 715,#e55c00,SNCF,TGV,train
Line:relation:6789691,Noctilien N21 : Châtelet ↔ Hôpital de Longjumeau,N21,#77C695,RATP,Noctilien,bus
Line:relation:6791770,Ligne 1,1,,CarPostal,Thau Agglo Transport,bus
Line:relation:6795574,Bus 208b : Champigny–Saint-Maur RER ↔ Place de Verdun (Le Plessis-Trévise),208b,#B43C95,RATP,RATP,bus
Line:relation:6795575,Bus 208a : Champigny–Place de la Résistance ↔ Champigny–Saint-Maur RER,208a,#B43C95,RATP,RATP,bus
Line:relation:6801934,Bus 13,13,#d45c21,Keolis,fr_citybus,bus
Line:relation:6827371,Bus 238 : Saint-Gratien RER ou ZAC des Louvresses ↔ Pont de Levallois,238,#FF82B4,RATP,RATP,bus
Line:relation:6835726,Bus 361 : Gare d'Argenteuil ↔ Pierrefitte–Stains RER,361,#3445C6,RATP,RATP,bus
Line:relation:6839230,Bus 54 : Droits de l’Homme ↔ Rû de Gally,54,#F5777B,Keolis Yvelines,Phébus,bus
Line:relation:6839321,Bus 52 : Gare de Saint-Cyr l'École (circulaire),52,#AED4A6,Keolis Yvelines,Phébus,bus
Line:relation:6839342,Bus 53 : Gare de Saint-Cyr l'École (circulaire),53,#96A0C8,Keolis Yvelines,Phébus,bus
Line:relation:6846487,LER 22: Avignon - Manosque - Digne-les-Bains,LER 22,gold,"SCAL, Transdev Bremond, SEM",Zou !,bus
Line:relation:6851661,Bus L : Gare d'Esbly ↔ Rue des Prés (Trilbardou),L,,Marne et Morin,Pays de Meaux,bus
Line:relation:6855397,Ouibus Lyon − Chamonix,Ouibus,#ee0064,Berthelet,Ouibus,bus
Line:relation:6855398,Ouibus Domancy − Les Contamines,Ouibus,#ee0064,Borini,Ouibus,bus
Line:relation:6855399,Ouibus Domancy − Praz-sur-Arly,Ouibus,#ee0064,Borini,Ouibus,bus
Line:relation:6855965,LER 25: Marseille - Manosque - Forcalquier,LER 25,orangered,Transdev Bremond,Zou !,bus
Line:relation:6855974,LER 28: Marseille - Digne-les-Bains - Barcelonnette,LER 28,pink,SCAL,Zou !,bus
Line:relation:6860109,Bus H : Gare de Villeneuve-Saint-Georges ↔ Gare de Villeneuve-Saint-Georges,H,,Transdev STRAV,VyBus,bus
Line:relation:6860181,Bus E : Centre Hospitalier de Villeneuve-Saint-Georges ↔ Gare de Montgeron,E,,Transdev STRAV,VyBus,bus
Line:relation:6860541,Bus DM11C : Gare de Massy-Palaiseau ↔ Laboratoires (Marcoussis),DM11C,#ffda05,Daniel Meyer,Transports Daniel Meyer,bus
Line:relation:6860557,Bus 216 : Denfert-Rochereau ↔ Marché International de Rungis,216,#ed1b2a,RATP,RATP,bus
Line:relation:6860704,Bus Tvm : Antony-La Croix de Berny RER ↔ Saint-Maur - Créteil RER,Tvm,#006DB7,RATP,RATP,bus
Line:relation:6861295,Trolleybus 6,,,STCL,TCL,trolleybus
Line:relation:6863098,124: Pierrevert - Manosque,124,magenta,SOMATRAV,Transagglo,bus
Line:relation:6863102,121: Villeneuve/Volx - Manosque,121,magenta,SOMATRAV,Transagglo,bus
Line:relation:6863103,122: La Brillanne/Oraison - Manosque,122,magenta,SOMATRAV,Transagglo,bus
Line:relation:6863110,123: Corbières/Sainte-Tulle - Manosque,123,magenta,SOMATRAV,Transagglo,bus
Line:relation:6863114,131: Gréoux/Vinon - Manosque,131,#dc143c,SUMIAN,Transagglo,bus
Line:relation:6863123,132: Riez/Gréoux - Manosque,132,magenta,SUMIAN,Transagglo,bus
Line:relation:6863126,133: Valensole - Manosque,133,magenta,SUMIAN,Transagglo,bus
Line:relation:6863147,136: Manosque - Verdon,136,orange,SUMIAN,Transagglo,bus
Line:relation:6863164,B1: Banon - Manosque,B1,red,SUMIAN,Zou !,bus
Line:relation:6863166,M1: Reillanne - Manosque,M1,red,SUMIAN,Zou !,bus
Line:relation:6863173,111: La Tuilerie - Gare SNCF,111,red,SUMA,Manobus,bus
Line:relation:6863174,112: La Thomassine - Les Quintrands,112,blue,SUMA,Manobus,bus
Line:relation:6863178,114: La Rochette - Zone Industrielle Saint-Maurice,114,orange,SUMA,Manobus,bus
Line:relation:6863185,113: Saint-Félicie - École Internationale,113,#32cd32,SUMA,Manobus,bus
Line:relation:6863186,113e: Camping - Les Vannades,113e,purple,SUMA,Manobus,bus
Line:relation:6863203,125: Brunet - Oraison,125,green,SOMATRAV,Transagglo,bus
Line:relation:6863204,126: La Brillanne - Oraison,126,green,SOMATRAV,Transagglo,bus
Line:relation:6863228,BV1: Moustiers-Sainte-Marie - RIez,BV1,red,SUMIAN,Zou !,bus
Line:relation:6863229,134: Esparron-de-Verdon - Riez,134,yellowgreen,SUMIAN,Transagglo,bus
Line:relation:6863254,135: Puimoisson - Riez,135,#9ACD32,SUMIAN,Transagglo,bus
Line:relation:6864144,Bus 25,25,,STCL,TCL,bus
Line:relation:6866617,F2: Forcalquier - La Brillanne,F2,red,Transdev Bremond,Zou !,bus
Line:relation:6866793,F3: Cruis - Forcalquier,F3,red,Transdev Bremond,Zou !,bus
Line:relation:6867541,Bus Express 191.100 : Gare de Yerres ↔ M.I.N. (Chevilly-Larue - Rungis),191.100,,Keolis Orly Rungis,Keolis Orly Rungis,bus
Line:relation:6867574,Bus Express 91.09 : Gare Routière de Yerres ↔ Gare Routière d'Évry,91.09,,Albatrans,Albatrans,bus
Line:relation:6875439,D2: Riez - Digne-les-Bains,D2,red,SCAL,Zou !,bus
Line:relation:6877342,S2: Mison - Sisteron,S2,#7FFF00,PAYAN,Zou !,bus
Line:relation:6877762,S3: Séderon - Sisteron,S3,red,PAYAN,Zou !,bus
Line:relation:6880011,Bus 95-04 : Bray et Lû ↔ Pontoise,95-04,#1AC7FF,Tim Bus,Bus Val d'Oise,bus
Line:relation:6880695,Bus 95-11 : Aincourt ↔ Mantes-la-Jolie,95-11,#BF008F,Tim Bus,Busval d'Oise,bus
Line:relation:6881771,Bus 95-24 : Moussy ↔ Ableige ↔ Us ↔ Vigny,95-24,#998eb8,Transdev Île-de-France Ecquevilly,Busval d'Oise,bus
Line:relation:6883259,Bus 305 : Henri Barbusse - Gare RER de Corbeil Essonnes ↔ Notre-Dame - République (Soisy-sur-Seine),305,,Keolis Seine Essonne,Seine Essonne Bus,bus
Line:relation:6883314,Bus Licorne : Foyer Jean Rostand (circulaire),Licorne,#D6188A,Keolis Seine Val-de-Marne,Athis Cars,bus
Line:relation:6886051,Bus 142 : La Défense ↔ Les Mureaux,1,,STILE Express,Express A14,bus
Line:relation:6886090,Bus 41A : La Ferté sous Jouarre ↔ Coulommiers,41A,#FF0000,Transdev Darche Gros,Pays Fertois,bus
Line:relation:6886101,Bus 422 : Gare de La Verrière ↔ Élancourt France Miniature,422,,SqyBus,SqyBus,bus
Line:relation:6886129,Bus 414 : Gare de Trappes ↔ Pas du Lac,414,#d69a57,SQYBus,SQYBus,bus
Line:relation:6888029,S5: Bayons - Sisteron,S5,red,PAYAN,Zou !,bus
Line:relation:6888033,S4: Turriers - Sisteron,S4,red,PAYAN,Zou !,bus
Line:relation:6890837,200: Plan de Campagne - Aix-en-Provence,200,blue,Cars du Pays d'Aix,La Métropole Mobilité,bus
Line:relation:6903766,152: Saint-Paul-lez-Durance - Pertuis,152,red,SUMIAN,La Métropole Mobilité,bus
Line:relation:6904183,Transilien J,J,#C6CC00,SNCF,Transilien,train
Line:relation:6906278,150: Saint-Paul-lez-Durance - Aix-en-Provence,150,green,SUMIAN,La Métropole Mobilité,bus
Line:relation:6907402,Tramway T3a : Pont du Garigliano-(Hopital Européen Georges Pompidou) ↔ Porte de Vincennes,T3a,#F68C59,RATP,RATP,tram
Line:relation:6910344,Tram 4 : Aulnay-sous-Bois ↔ Bondy,T4,#F2AF00,SNCF,Transilien,tram
Line:relation:6910410,Tramway T5 : Marché de Saint-Denis ↔ Gare de Garges - Sarcelles RER,T5,#B156A1,RATP,RATP,tram
Line:relation:6910437,Tramway T6 : Châtillon–Montrouge ↔ Viroflay Rive Droite,T6,#E85426,RATP,RATP,tram
Line:relation:6910465,Tramway T7 : Villejuif-Louis Aragon ↔ (Athis-Mons) Porte de l'Essonne,T7,#B98B59,RATP,RATP,tram
Line:relation:6915922,OrlyBus : Paris-Denfert–Rochereau ↔ Aéroport d'Orly-Sud,Orlybus,#F2FE98,RATP,RATP,bus
Line:relation:6928358,102: Boiry - Gare SNCF,102,red,Cars du Pays d'Aix,La Métropole Mobilité,bus
Line:relation:6928695,103: Piscine - ZAC Terre du Fort,103,blue,Cars du Pays d'Aix,La Métropole Mobilité,bus
Line:relation:6928902,Orlyval : Antony ↔ Orly 4,OrlyVAL,#FFCF00,RATP,local,light_rail
Line:relation:6928933,CDGVAL : Terminal 1 ↔ Terminal 2 - Gare,CDGVAL,,Aéroports de Paris,CDGVAL,light_rail
Line:relation:6928970,Funiculaire de Montmartre : Gare Basse ↔ Gare Haute,Funiculaire,#622282,RATP,RATP,funicular
Line:relation:6928973,104: Croix de Gon - Gare SNCF,104,black,Cars du Pays d'Aix,La Métropole Mobilité,bus
Line:relation:6929043,Bus 3 : Gare de Choisy-Le-Roi ↔ Gare de Villeneuve-Saint-Georges,3,#D59433,Keolis Seine Val-De-Marne,Athis Cars,bus
Line:relation:6929582,Bus 274 : Voltaire - Villiers (Levallois) ↔ Saint-Denis RER,274,#F50024,RATP,RATP,bus
Line:relation:6929704,Bus 360 : Hôpital de Garches ↔ La Défense,360,,RATP,RATP,bus
Line:relation:6932144,105: Lycée Val de Durance - Gare SNCF,105,green,Cars du Pays d'Aix,La Métropole Mobilité,bus
Line:relation:6932347,106: Saint-Joseph - Gare SNCF,106,orange,Cars du Pays d'Aix,La Métropole Mobilité,bus
Line:relation:6932554,1: Les Augiers - Alexandra David Néel,1,blue,RTUD,RTUD,bus
Line:relation:6937499,2: Les Thermes - Champourcin,2,green,RTUD,RTUD,bus
Line:relation:6937875,3: Charles de Gaulle/Hôtel de Ville - Le Moulin,3,red,RTUD,RTUD,bus
Line:relation:6940386,Bus 91-07 : Dourdan ↔ Étampes,91-07,,Albatrans,Albatrans,bus
Line:relation:6940387,Bus 91.02 : Gare de Dourdan ↔ PA Courtaboeuf ↔ Gare d'Orsay Ville,91.02,#79b2e3,Albatrans,Albatrans,bus
Line:relation:6940421,Bus 91.05 : Évry Gare Routière ↔ Gare de Massy-Palaiseau,91.05,#79b2e3,Albatrans,Albatrans,bus
Line:relation:6940422,Bus 91.04 : Évry ↔ Briis-sous-Forges,91.04,,Albatrans,Albatrans,bus
Line:relation:6941657,5: Hôtel de Ville - Mairie de Gaubert,5,orange,RTUD,RTUD,bus
Line:relation:6947213,101: Pertuis - Pôle d'Activités d'Aix-en-Provence,101,magenta,Cars du Pays d'Aix,La Métropole Mobilité,bus
Line:relation:6949148,100: Pertuis - Aix-en-Provence,100,green,Cars du Pays d'Aix,La Métropole Mobilité,bus
Line:relation:6949604,Bus V : Gare de Montgeron ↔ Clos de la Régale (Vigneux-sur-Seine),V,,Transdev STRAV,STRAV,bus
Line:relation:6951069,Bus 20,20,brown,STCL,,bus
Line:relation:6952110,Bus 95-01 : Roissypole (RER) ↔ Luzarches,95-01,#4DEDFF,Keolis CIF,Busval d'Oise,bus
Line:relation:6953405,Bus 95-05 : Frouville ↔ Cergy (RER A - SNCF),95-05,#00FFFF,CeoBus,Busval d'Oise,bus
Line:relation:6954049,Bus 95-06 : Arronville ↔ Cergy Préfecture / RER,95-06,#00A6FF,CeoBus,Busval d'Oise,bus
Line:relation:6954593,Bus 128 : Porte d'Orléans ↔ Robinson RER,128,#8D653A,RATP,RATP,bus
Line:relation:6955494,Noctilien N42: Gare de l’Est ↔ Aulnay–Garonor,N42,#E0B03A,RATP,Noctilien,bus
Line:relation:6955564,120: Jouques - Aix-en-Provence,120,blue,SUMIAN,La Métropole Mobilité,bus
Line:relation:6955761,Noctilien N45: Hôpital de Montfermeil ↔ Gare de l’Est,N45,#FFCD02,RATP,Noctilien,bus
Line:relation:6956211,Noctilien N71: Marché International de Rungis ↔ Val de Fontenay RER,N71,#BB4A9B,RATP,Noctilien,bus
Line:relation:6956361,Noctilien N63 : Gare Montparnasse ↔ Massy–Palaiseau RER,N63,#CEC92A,RATP,Noctilien,bus
Line:relation:6957037,Noctilien N144: Gare de l’Est ↔ Corbeil-Essonnes RER,N144,#00AB66,Transilien,Noctilien,bus
Line:relation:6957244,Bus 19 : Aéroport de Roissy ↔ Torcy RER,19,#ff0000,Transdev AMV,Seine-et-Marne Express,bus
Line:relation:6957245,Bus 18 : Gare de Melun ↔ Gare de Meaux,18,,Transdev AMV,Seine-et-Marne Express,bus
Line:relation:6957303,Bus 17 : Chessy RER ↔ Coulommiers ↔ La Ferté Gaucher,17,#66B5E0,Darche Gros,Seine-et-Marne Express,bus
Line:relation:6957304,Bus 46 : Gare de Montereau ↔ Gare de Melun,46,,Transdev Île-de-France Vulaines,Seine-et-Marne Express,bus
Line:relation:6957305,Bus 34 : Gare de Melun ↔ Chateau-Landon ou Egreville,34,,Transdev Ile-de-France Nemours,Seine-et-Marne Express,bus
Line:relation:6970030,Le Creusot Gare ↔ Gare TGV ↔ Montceau Gare,TGB,,Creusot Montceau Transport,Mon Rézo,bus
Line:relation:6970689,Bus 95-08 : Chars ↔ Marines ↔ Cergy (RER A / SNCF),95-08,#8FBF00,Ceobus,Busval d'Oise,bus
Line:relation:6972206,Bus 644 : Corot (Coubron) ↔ Collège Henri IV (Vaujours),644,#76c695,Transdev TRA,Seine-Saint-Denis,bus
Line:relation:6972217,Bus 640 : Parc des Expositions (circulaire),640,,Transdev TRA,Seine-Saint-Denis,bus
Line:relation:6972224,Bus 637 : Gare d'Aulnay-sous-Bois (circulaire),637,,Transdev TRA,Seine-Saint-Denis,bus
Line:relation:6972324,Bus 613 : Gare d'Aulnay-sous-Bois ↔ Gare de Chelles-Gournay,613,#097A47,Transdev TRA,Seine-Saint-Denis,bus
Line:relation:6972327,Bus Express 100 Chelles : Roissypole ↔ Chelles - Rond-Point des Sciences,Express 100,,Keolis Mobilité Roissy,Keolis Mobilité Roissy,bus
Line:relation:6974263,230: Éguilles - Aix-en-Provence,230,red,TELLESCHI,La Métropole Mobilité,bus
Line:relation:6976739,240: Lambesc - Aix-en-Provence,240,blue,Telleschi,La Métropole Mobilité,bus
Line:relation:6979962,241: Lambesc - Pôle d'Activités d'Aix-en-Provence,241,CornflowerBlue,Cars du Pays d'Aix,La Métropole Mobilité,bus
Line:relation:6980341,Bus 37 : Gare d'Epinay-sur-Seine ↔ Les Flanades,37,,Transdev TVO,VALMY,bus
Line:relation:6980506,250: La Roque d'Anthéron - Aix-en-Provence,250,LightPink,Société des Autocars de Provence,La Métropole Mobilité,bus
Line:relation:6980900,Raccordement de Vandières,005 340,,SNCF Réseau,,railway
Line:relation:6981112,Raccordement de Lucy,140 370,,SNCF Réseau,,railway
Line:relation:6981890,Tram 1,1,#C00027,Soléa,,tram
Line:relation:6983763,252: La Roque d'Anthéron - Pertuis,252,HotPink,Société des Autocars de Provence,La Métropole Mobilité,bus
Line:relation:6984428,260: Saint-Estève Janson - Aix-en-Provence,260,green,Société des Autocars de Provence,La Métropole Mobilité,bus
Line:relation:6985621,Bus 91.08 : Centre Commercial (Vélizy) ↔ Fresnel (Palaiseau) ↔ Mairie des Ulis,91.08,#55BEE9,Albatrans,Albatrans,bus
Line:relation:6991408,Bus 623 : Gare de Sevran - Livry ↔ Gare de Gagny,623,#87d3df,Transdev TRA,Seine-Saint-Denis,bus
Line:relation:6991440,Bus 12 : Gare de Lagny Thorigny (circulaire),12,,Transdev AMV,Pep's,bus
Line:relation:6991441,Bus 07 : Gare de Lagny Thorigny ↔ Pomponette,07,,Transdev AMV,Pep's,bus
Line:relation:6991442,Bus 04 : Poincaré SNCF ↔ Cornilliot SNCF,04,,Transdev AMV,Pep's,bus
Line:relation:6993738,Bus 95-07 : Jouy le Comte Eglise ↔ Préfecture / RER,95-07,#00FF00,CeoBus,Busval d'Oise,bus
Line:relation:6994039,Bus 32 : Gare de Tournan ↔ Gare de Val d'Europe,32,,Transdev AMV,Pep's,bus
Line:relation:7000262,C3 : Gare Saint-Paul ⇔ Vaulx-en-Velin La Grappinière,C3,#8C004A,Keolis,TCL,trolleybus
Line:relation:7001853,Raccordement de Vendenheim,005 390,,SNCF Réseau,,railway
Line:relation:7003010,Bus 23 : Gare de Lagny ↔ Gare de Marne-la-Vallée Chessy,23,,Transdev AMV,Pep's,bus
Line:relation:7006051,Tram 2,2,#FFD80E,Soléa,,tram
Line:relation:7006942,Tram 3,3,#00A651,Soléa,,tram
Line:relation:7008449,140: Vauvenargues - Aix-en-Provence,140,pink,SUMA,La Métropole Mobilité,bus
Line:relation:7009176,Bus 4,4,#16C0F3,Soléa,,bus
Line:relation:7010067,C8 : Vaulx-en-Velin Résistance ⇔ Grange Blanche,C8,#EF3F30,Keolis,TCL,bus
Line:relation:7010795,21: J 16 - Bellegarde,21,red,Keolis Pays d'Aix,Aix en bus,bus
Line:relation:7011211,Noctilien N02 : Circulaire Extérieure,N02,#ED1C2A,RATP,Noctilien,bus
Line:relation:7011212,Noctilien N01 : Circulaire Intérieure,N01,#BB4A9B,RATP,Noctilien,bus
Line:relation:7011231,Bus v6 : circulaire Leclerc Thomas,v6,,RATP,Valouette,bus
Line:relation:7011232,Bus v7 (585) : Villejuif-Louis Aragon Métro,v7,,RATP,Valouette,bus
Line:relation:7011233,Bus v3 : Service de Cachan,v3,,RATP,Valouette,bus
Line:relation:7011253,CDGVAL Ligne 2 LISA,CDGVAL Ligne 2 LISA,,Aéroports de Paris,CDGVAL,light_rail
Line:relation:7011260,Bus D : Gare de Brunoy ↔ Gare de Brunoy,D,,Transdev STRAV,VyBus,bus
Line:relation:7011261,Bus U : Service Urbain de Villecresnes,U,,Transdev STRAV,STRAV,bus
Line:relation:7011271,Bus 12 : Lycée Van Gogh (Aubergenville) ↔ Gare (Les Mureaux),12,,Transdev Île-de-France Ecquevilly,Val de Seine,bus
Line:relation:7011277,Bus 7 : Gare d'Argenteuil ↔ Gare d'Enghien-les-Bains,7,,Transdev TVO,R'Bus,bus
Line:relation:7011303,Bus 8 : Gare de Villeneuve-Saint-Georges ↔ Aéroport Orly Ouest,8,#00adef,Keolis Seine Val-De-Marne,Athis Cars,bus
Line:relation:7011364,Bus 21 : Gare de Le Vésinet-Le Pecq ↔ Bèque SNCF (Marly-le-Roi),21,,Transdev Île-de-France Montesson Les Rabaux,Entre Seine et Forêt,bus
Line:relation:7011365,Bus 10 : Gare de Saint-Germain ↔ Gare de Marly-le-Roi,10,,Transdev Île-de-France Montesson Les Rabaux,Entre Seine et Forêt,bus
Line:relation:7011367,Bus Direct 4 : Montparnasse ↔ Aéroport Roissy CDG,Direct 4,#FF9B00,Keolis Aerolis,Le Bus Direct,bus
Line:relation:7011368,Bus Direct 3 : Aéroport Orly ↔ Aéroport Roissy CDG,Direct 3,,Keolis Aerolis,Le Bus Direct,bus
Line:relation:7011370,Bus Direct 1 : Charles de Gaulle Étoile ↔ Aéroport Orly,Direct 1,,Keolis Aerolis,Le Bus Direct,bus
Line:relation:7011554,182: Collevieille Cauvet - Gare Routière / SNCF,182,blue,Compagnie des Autocars de Provence,La Métropole Mobilité,bus
Line:relation:7011813,183: 8 Mai 1945 - Gare Routière / SNCF,183,green,Compagnie des Autocars de Provence,La Métropole Mobilité,bus
Line:relation:7011946,Bus 12,12,#F298BF,Soléa,,bus
Line:relation:7012523,184: École Saint-Joseph - Zone d'Activités Avon,184,purple,Compagnie des Autocars de Provence,La Métropole Mobilité,bus
Line:relation:7015313,290: Mimet - Aix-en-Provence,290,MediumPurple,SUMA,La Métropole Mobilité,bus
Line:relation:7016565,270: Les Pennes-Mirabeau - Aix-en-Provence,270,green,Société des Autocars de Provence,La Métropole Mobilité,bus
Line:relation:7017064,C13 : Grange-Blanche ⇔ Montessuy,C13,#6F59A5,Keolis,TCL,trolleybus
Line:relation:7017065,C10 : Bellecour ⇔ Saint-Genis Barolles,C10,#965340,Keolis,TCL,bus
Line:relation:7019222,271: Les Pennes-Mirabeau - Plan d'Ailliane,271,chocolate,Société des Autocars de Provence,La Métropole Mobilité,bus
Line:relation:7022118,Bus 23,23,#FFF100,Soléa,,bus
Line:relation:7022119,Bus 50,50,#007EAC,Soléa,,bus
Line:relation:7023353,110: Puyloubier - Aix-en-Provence,110,green,SUMA,La Métropole Mobilité,bus
Line:relation:7030775,172: Fuveau - Gardanne,172,purple,Compagnie des Autocars de Provence,La Métropole Mobilité,bus
Line:relation:7031065,180: Gardanne - Aix-en-Provence,180,maroon,SUMA,La Métropole Mobilité,bus
Line:relation:7032907,Bus 21,21,#B78A7B,Soléa,,bus
Line:relation:7041464,Bus 10,10,#F7941D,Soléa,,bus
Line:relation:7041465,Bus 11,11,#BFD630,Soléa,,bus
Line:relation:7042105,Bus 14,14,#009B4E,Soléa,,bus
Line:relation:7058635,Bus 15,15,#6FD0F6,Soléa,,bus
Line:relation:7061849,Bus 16,16,#F6008D,Soléa,,bus
Line:relation:7063206,Bus 18,18,#DD8CB0,Soléa,,bus
Line:relation:7065656,Navette Jaune : le Corbier ↔ la Toussuire,,,Trans-Alpes,Navettes gratuites de la Toussuire,bus
Line:relation:7067416,Bus 19,19,#CC8000,Soléa,,bus
Line:relation:7069695,Ligne de Conflans-Jarny à Metz-Ville,086 000,,SNCF Réseau,,railway
Line:relation:7071255,Bus 20,20,#535658,Soléa,,bus
Line:relation:7073416,Bus DM151 : Paris-Porte d'Orléans ↔ Arpajon-Porte d'Étampes,DM151,#ff8c00,Kéolis Meyer,Transports Kéolis Meyer,bus
Line:relation:7074022,Bus RoissyBus : Paris–Opéra ↔ Aéroport Charles de Gaulle,Roissybus,,RATP,RATP,bus
Line:relation:7076354,Bus 22,22,#009B4E,Soléa,,bus
Line:relation:7083259,Trolleybus 4,4,,STCL,TCL,trolleybus
Line:relation:7086059,Ligne 1 : Ténénio - Kerniol - République - Cliscouët - Cassard,1,#de1727,Compagnie des transports Golfe du Morbihan - Vannes Agglomération,Kicéo,bus
Line:relation:7087373,Ligne 2 : Fourchêne - Madeleine - République - Marcellin - Petit Tohannic,2,#2c98cf,Compagnie des transports Golfe du Morbihan - Vannes Agglomération,Kicéo,bus
Line:relation:7088030,Bus 30,30,#922790,Soléa,,bus
